         84298311 function calls (84271918 primitive calls) in 78.872 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      685    0.000    0.000    0.001    0.000 sre_compile.py:423(_simple)
       29    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
      409    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
  238/200    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
      171    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
      207    0.001    0.000    0.003    0.000 sre_compile.py:536(_compile_info)
      414    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
      207    0.000    0.000    0.015    0.000 sre_compile.py:598(_code)
      319    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
 1364/207    0.005    0.000    0.011    0.000 sre_compile.py:71(_compile)
      207    0.001    0.000    0.042    0.000 sre_compile.py:759(compile)
        2    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:1036(expand_template)
     1456    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
     3133    0.001    0.000    0.001    0.000 sre_parse.py:160(__len__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:162(__delitem__)
     9061    0.003    0.000    0.004    0.000 sre_parse.py:164(__getitem__)
      703    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
     2586    0.001    0.000    0.001    0.000 sre_parse.py:172(append)
 1609/457    0.002    0.000    0.003    0.000 sre_parse.py:174(getwidth)
      208    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
     7715    0.003    0.000    0.003    0.000 sre_parse.py:233(__next)
     3833    0.001    0.000    0.001    0.000 sre_parse.py:249(match)
     6356    0.001    0.000    0.003    0.000 sre_parse.py:254(get)
       10    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
       32    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
     1961    0.001    0.000    0.001    0.000 sre_parse.py:286(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
      161    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
      383    0.000    0.000    0.001    0.000 sre_parse.py:343(_escape)
      290    0.000    0.000    0.000    0.000 sre_parse.py:408(_uniq)
  556/207    0.001    0.000    0.024    0.000 sre_parse.py:417(_parse_sub)
  693/218    0.009    0.000    0.023    0.000 sre_parse.py:475(_parse)
      207    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      918    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
      250    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
       82    0.000    0.000    0.000    0.000 sre_parse.py:843(_parse_flags)
      207    0.000    0.000    0.000    0.000 sre_parse.py:903(fix_flags)
      207    0.001    0.000    0.025    0.000 sre_parse.py:919(parse)
        1    0.000    0.000    0.000    0.000 sre_parse.py:951(parse_template)
      250    0.000    0.000    0.002    0.000 sre_parse.py:96(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:960(addgroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
      122    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:158(TLSVersion)
        1    0.000    0.000    0.000    0.000 ssl.py:362(_ASN1Object)
        4    0.000    0.000    0.000    0.000 ssl.py:367(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:383(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:390(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:642(SSLObject)
       15    0.000    0.000    0.000    0.000 ssl.py:795(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 ssl.py:801(SSLSocket)
        1    0.000    0.000    0.003    0.003 ssl.py:91(<module>)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
        1    0.000    0.000    0.132    0.132 stats.py:161(<module>)
        1    0.000    0.000    0.000    0.000 stats.py:3242(PearsonRConstantInputWarning)
        1    0.000    0.000    0.000    0.000 stats.py:3254(PearsonRNearConstantInputWarning)
        1    0.000    0.000    0.000    0.000 streamplot.py:236(StreamplotSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:246(DomainMap)
        1    0.000    0.000    0.000    0.000 streamplot.py:309(Grid)
        1    0.000    0.000    0.000    0.000 streamplot.py:361(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:4(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:409(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 streamplot.py:413(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:16(DummyArray)
      143    0.001    0.000    0.001    0.000 stride_tricks.py:185(_broadcast_shape)
      143    0.000    0.000    0.000    0.000 stride_tricks.py:202(_broadcast_arrays_dispatcher)
      143    0.001    0.000    0.002    0.000 stride_tricks.py:206(broadcast_arrays)
      143    0.000    0.000    0.000    0.000 stride_tricks.py:262(<listcomp>)
      429    0.000    0.000    0.000    0.000 stride_tricks.py:266(<genexpr>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.001    0.001 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 string.py:55(_TemplateMetaclass)
        1    0.000    0.000    0.001    0.001 string.py:65(__init__)
        1    0.000    0.000    0.000    0.000 string.py:78(Template)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:398(CompletedProcess)
        1    0.000    0.000    0.002    0.002 subprocess.py:42(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:57(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:608(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:270(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:317(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
        1    0.000    0.000    0.000    0.000 table.py:181(CustomCell)
        1    0.000    0.000    0.003    0.003 table.py:20(<module>)
        1    0.000    0.000    0.000    0.000 table.py:246(Table)
        1    0.000    0.000    0.000    0.000 table.py:30(Cell)
        1    0.000    0.000    0.000    0.000 tables.py:47(<module>)
        3    0.000    0.000    0.000    0.000 tables.py:52(kv2dict)
        1    0.000    0.000    0.000    0.000 tempfile.py:132(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:24(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:414(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:457(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:775(TemporaryDirectory)
        1    0.000    0.000    0.021    0.021 ten2eleven.py:1(<module>)
        1    0.000    0.000    0.000    0.000 texmanager.py:29(<module>)
        1    0.000    0.000    0.000    0.000 texmanager.py:49(TexManager)
        5    0.000    0.000    0.000    0.000 texmanager.py:97(<genexpr>)
       41    0.000    0.000    0.000    0.000 text.py:1027(set_fontsize)
        2    0.000    0.000    0.000    0.000 text.py:1044(set_fontweight)
       62    0.000    0.000    0.001    0.000 text.py:1078(set_position)
      296    0.000    0.000    0.001    0.000 text.py:1089(set_x)
      284    0.000    0.000    0.001    0.000 text.py:1100(set_y)
      205    0.000    0.000    0.001    0.000 text.py:1122(set_verticalalignment)
      534    0.000    0.000    0.000    0.000 text.py:1136(set_text)
       78    0.000    0.000    0.001    0.000 text.py:1178(_preprocess_math)
        1    0.000    0.000    0.000    0.000 text.py:1199(set_fontproperties)
      200    0.002    0.000    0.011    0.000 text.py:121(__init__)
      200    0.000    0.000    0.000    0.000 text.py:1212(set_usetex)
      156    0.000    0.000    0.000    0.000 text.py:1226(get_usetex)
        1    0.000    0.000    0.000    0.000 text.py:1253(TextWithDash)
        1    0.000    0.000    0.000    0.000 text.py:1657(OffsetFrom)
      331    0.001    0.000    0.007    0.000 text.py:170(update)
        1    0.000    0.000    0.000    0.000 text.py:1740(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 text.py:1954(Annotation)
       27    0.000    0.000    0.001    0.000 text.py:219(_get_xy_display)
       43    0.000    0.000    0.000    0.000 text.py:226(_get_multialignment)
       78    0.000    0.000    0.001    0.000 text.py:232(get_rotation)
      200    0.000    0.000    0.000    0.000 text.py:236(set_rotation_mode)
       70    0.000    0.000    0.000    0.000 text.py:25(_wrap_text)
       43    0.000    0.000    0.000    0.000 text.py:253(get_rotation_mode)
       60    0.000    0.000    0.002    0.000 text.py:257(update_from)
      140    0.005    0.000    0.042    0.000 text.py:270(_get_layout)
        1    0.000    0.000    0.028    0.028 text.py:3(<module>)
        2    0.000    0.000    0.000    0.000 text.py:343(<listcomp>)
       26    0.000    0.000    0.000    0.000 text.py:345(<listcomp>)
       15    0.000    0.000    0.000    0.000 text.py:348(<listcomp>)
       78    0.001    0.000    0.001    0.000 text.py:41(get_rotation)
       15    0.000    0.000    0.000    0.000 text.py:526(_update_clip_properties)
       15    0.000    0.000    0.000    0.000 text.py:533(set_clip_box)
       35    0.000    0.000    0.000    0.000 text.py:548(get_wrap)
      200    0.000    0.000    0.000    0.000 text.py:552(set_wrap)
       85    0.004    0.000    0.029    0.000 text.py:655(draw)
       35    0.000    0.000    0.000    0.000 text.py:724(get_color)
       56    0.000    0.000    0.000    0.000 text.py:762(get_fontsize)
      262    0.001    0.000    0.002    0.000 text.py:809(get_unitless_position)
       71    0.000    0.000    0.000    0.000 text.py:817(get_position)
      140    0.001    0.000    0.004    0.000 text.py:823(get_prop_tup)
      353    0.000    0.000    0.000    0.000 text.py:841(get_text)
      122    0.002    0.000    0.047    0.000 text.py:852(get_window_extent)
      200    0.000    0.000    0.001    0.000 text.py:918(set_color)
      202    0.000    0.000    0.000    0.000 text.py:934(set_horizontalalignment)
        1    0.000    0.000    0.000    0.000 text.py:98(Text)
        1    0.000    0.000    0.007    0.007 textpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:19(TextToPath)
        4    0.000    0.000    0.000    0.000 textpath.py:25(__init__)
        1    0.000    0.000    0.000    0.000 textpath.py:388(TextPath)
      321    0.001    0.000    0.005    0.000 textwrap.py:414(dedent)
       12    0.000    0.000    0.000    0.000 textwrap.py:465(indent)
      141    0.000    0.000    0.000    0.000 textwrap.py:474(predicate)
      153    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1064(name)
        1    0.000    0.000    0.000    0.000 threading.py:1116(daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1154(Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1184(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1186(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1203(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:1226(current_thread)
        1    0.000    0.000    0.000    0.000 threading.py:204(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:216(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:240(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:243(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:255(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:335(notify)
        1    0.000    0.000    0.000    0.000 threading.py:358(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:370(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:450(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:488(Event)
        1    0.000    0.000    0.000    0.000 threading.py:499(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:513(set)
        1    0.000    0.000    0.000    0.000 threading.py:567(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:721(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 threading.py:744(Thread)
       16    0.000    0.000    0.000    0.000 threading.py:75(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:763(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:88(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:896(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:899(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 ticker.py:1068(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:1084(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:1149(LogFormatterSciNotation)
        1    0.000    0.000    0.000    0.000 ticker.py:1169(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1194(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1351(PercentFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1467(Locator)
       40    0.000    0.000    0.000    0.000 ticker.py:1514(raise_if_exceeds)
      134    0.000    0.000    0.001    0.000 ticker.py:1523(nonsingular)
        1    0.000    0.000    0.000    0.000 ticker.py:1570(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1599(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1643(NullLocator)
       20    0.000    0.000    0.000    0.000 ticker.py:1648(__call__)
        1    0.000    0.000    0.001    0.001 ticker.py:165(<module>)
       20    0.000    0.000    0.000    0.000 ticker.py:1651(tick_values)
        1    0.000    0.000    0.000    0.000 ticker.py:1663(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1741(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:1783(MultipleLocator)
       40    0.000    0.000    0.001    0.000 ticker.py:1828(scale_range)
        1    0.000    0.000    0.000    0.000 ticker.py:1839(_Edge_integer)
       40    0.000    0.000    0.000    0.000 ticker.py:1846(__init__)
       80    0.000    0.000    0.000    0.000 ticker.py:1857(closeto)
       40    0.000    0.000    0.000    0.000 ticker.py:1867(le)
       40    0.000    0.000    0.000    0.000 ticker.py:1874(ge)
        1    0.000    0.000    0.000    0.000 ticker.py:1882(MaxNLocator)
       47    0.000    0.000    0.004    0.000 ticker.py:1893(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:194(_DummyAxis)
       47    0.001    0.000    0.002    0.000 ticker.py:1945(_validate_steps)
       47    0.000    0.000    0.002    0.000 ticker.py:1960(_staircase)
       47    0.000    0.000    0.004    0.000 ticker.py:1968(set_params)
       40    0.004    0.000    0.065    0.002 ticker.py:2016(_raw_ticks)
       40    0.000    0.000    0.068    0.002 ticker.py:2076(__call__)
       40    0.000    0.000    0.067    0.002 ticker.py:2080(tick_values)
       52    0.000    0.000    0.001    0.000 ticker.py:2097(view_limits)
        1    0.000    0.000    0.000    0.000 ticker.py:220(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:2200(LogLocator)
      188    0.000    0.000    0.000    0.000 ticker.py:223(set_axis)
        1    0.000    0.000    0.000    0.000 ticker.py:2401(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:241(Formatter)
       40    0.000    0.000    0.007    0.000 ticker.py:256(format_ticks)
        1    0.000    0.000    0.000    0.000 ticker.py:2561(LogitLocator)
       40    0.000    0.000    0.002    0.000 ticker.py:259(<listcomp>)
        1    0.000    0.000    0.000    0.000 ticker.py:2653(AutoLocator)
       47    0.000    0.000    0.004    0.000 ticker.py:2659(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:2673(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2734(OldAutoLocator)
       40    0.000    0.000    0.000    0.000 ticker.py:279(set_locs)
       88    0.000    0.000    0.000    0.000 ticker.py:298(_set_locator)
        1    0.000    0.000    0.000    0.000 ticker.py:303(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:331(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:342(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:374(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:394(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:413(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:434(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:499(ScalarFormatter)
       47    0.000    0.000    0.000    0.000 ticker.py:511(__init__)
       47    0.000    0.000    0.000    0.000 ticker.py:535(set_useOffset)
       47    0.000    0.000    0.000    0.000 ticker.py:559(set_useMathText)
      150    0.000    0.000    0.001    0.000 ticker.py:567(fix_minus)
      140    0.001    0.000    0.001    0.000 ticker.py:576(__call__)
       54    0.000    0.000    0.000    0.000 ticker.py:625(format_data_short)
       10    0.000    0.000    0.000    0.000 ticker.py:645(get_offset)
       40    0.000    0.000    0.010    0.000 ticker.py:677(set_locs)
       40    0.002    0.000    0.003    0.000 ticker.py:688(_compute_offset)
       72    0.000    0.000    0.000    0.000 ticker.py:712(<genexpr>)
       40    0.001    0.000    0.001    0.000 ticker.py:727(_set_order_of_magnitude)
       40    0.002    0.000    0.005    0.000 ticker.py:764(_set_format)
        1    0.000    0.000    0.000    0.000 ticker.py:839(LogFormatter)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:10(<module>)
        4    0.000    0.000    0.000    0.000 tight_layout.py:108(<genexpr>)
        2    0.000    0.000    0.064    0.032 tight_layout.py:111(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:156(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:160(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:164(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:168(<listcomp>)
        2    0.000    0.000    0.000    0.000 tight_layout.py:17(_get_left)
        2    0.000    0.000    0.000    0.000 tight_layout.py:188(<genexpr>)
        2    0.000    0.000    0.000    0.000 tight_layout.py:21(_get_right)
        1    0.000    0.000    0.003    0.003 tight_layout.py:217(get_renderer)
        1    0.000    0.000    0.000    0.000 tight_layout.py:235(get_subplotspec_list)
        2    0.000    0.000    0.000    0.000 tight_layout.py:25(_get_bottom)
        1    0.000    0.000    0.065    0.065 tight_layout.py:267(get_tight_layout_figure)
        2    0.000    0.000    0.000    0.000 tight_layout.py:29(_get_top)
        1    0.000    0.000    0.065    0.065 tight_layout.py:33(auto_adjust_subplotpars)
        1    0.000    0.000    0.000    0.000 tight_layout.py:93(<listcomp>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:94(<listcomp>)
        1    0.000    0.000    0.000    0.000 tnc.py:33(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:3(<module>)
        1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
       20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:108(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:109(maybe)
        1    0.000    0.000    0.000    0.000 tokenize.py:121(<dictcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:122(<dictcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:123(<dictcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:127(<setcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:128(<setcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:132(<setcomp>)
        3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
        1    0.000    0.000    0.000    0.000 tokenize.py:133(<setcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:138(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:140(StopTokenizing)
       24    0.000    0.000    0.000    0.000 tokenize.py:143(<listcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:171(Untokenizer)
        1    0.000    0.000    0.001    0.001 tokenize.py:21(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:212(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:214(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:217(Untokenizer)
        1    0.000    0.000    0.009    0.009 tokenize.py:26(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:339(_get_normal_name)
        1    0.000    0.000    0.000    0.000 tokenize.py:350(detect_encoding)
        1    0.000    0.000    0.000    0.000 tokenize.py:37(<listcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:374(read_or_stop)
        1    0.000    0.000    0.000    0.000 tokenize.py:380(find_cookie)
        1    0.000    0.000    0.000    0.000 tokenize.py:443(open)
       20    0.000    0.000    0.000    0.000 tokenize.py:48(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:49(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:50(maybe)
        2    0.000    0.000    0.000    0.000 tokenize.py:51(_combinations)
       26    0.000    0.000    0.000    0.000 tokenize.py:53(<genexpr>)
        1    0.000    0.000    0.000    0.000 tokenize.py:94(TokenInfo)
        1    0.000    0.000    0.000    0.000 topology.py:142(TransTable)
        1    0.000    0.000    0.000    0.000 topology.py:204(__init__)
        1    0.000    0.000    0.000    0.000 topology.py:437(Topology)
        1    0.000    0.000    0.000    0.000 topology.py:448(__init__)
       11    0.000    0.000    0.000    0.000 topology.py:495(n_atoms)
       11    0.000    0.000    0.000    0.000 topology.py:499(n_residues)
       11    0.000    0.000    0.000    0.000 topology.py:503(n_segments)
       10    0.000    0.000    0.000    0.000 topology.py:507(add_TopologyAttr)
        1    0.000    0.000    0.034    0.034 topology.py:58(<module>)
        2    0.000    0.000    0.000    0.000 topology.py:78(make_downshift_arrays)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1176(Charges)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1251(Bfactors)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1264(Occupancies)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1276(AltLocs)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1288(ResidueAttr)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1322(Resids)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1335(Resnames)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1499(Resnums)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1510(ICodes)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1521(Moltypes)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1532(Molnums)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1544(SegmentAttr)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1567(get_segments)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1576(Segids)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1642(_Connection)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:172(_TopologyAttrMeta)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1731(Bonds)
       36    0.000    0.000    0.000    0.000 topologyattrs.py:174(__init__)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:185(TopologyAttr)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1883(Angles)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1896(Dihedrals)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:1903(Impropers)
        7    0.000    0.000    0.000    0.000 topologyattrs.py:221(__init__)
        7    0.000    0.000    0.000    0.000 topologyattrs.py:265(__len__)
        3    0.000    0.000    0.000    0.000 topologyattrs.py:269(__getitem__)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:318(Atomindices)
        1    0.000    0.000    0.033    0.033 topologyattrs.py:33(<module>)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:334(__init__)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:350(Resindices)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:366(__init__)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:382(Segindices)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:400(__init__)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:418(AtomAttr)
        2    0.000    0.000    0.000    0.000 topologyattrs.py:426(get_atoms)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:459(Atomids)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:473(Atomnames)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:639(Atomtypes)
        3    0.000    0.000    0.000    0.000 topologyattrs.py:65(_check_length)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:652(Elements)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:664(Radii)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:676(RecordTypes)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:694(ChainIDs)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:711(Tempfactors)
        1    0.000    0.000    0.000    0.000 topologyattrs.py:723(Masses)
        1    0.000    0.000    0.000    0.000 topologyobjects.py:158(Bond)
        1    0.000    0.000    0.000    0.000 topologyobjects.py:210(Angle)
        1    0.000    0.000    0.000    0.000 topologyobjects.py:251(Dihedral)
        1    0.000    0.000    0.000    0.000 topologyobjects.py:30(<module>)
        1    0.000    0.000    0.000    0.000 topologyobjects.py:302(ImproperDihedral)
        1    0.000    0.000    0.000    0.000 topologyobjects.py:332(TopologyDict)
        1    0.000    0.000    0.000    0.000 topologyobjects.py:44(TopologyObject)
        1    0.000    0.000    0.000    0.000 topologyobjects.py:473(TopologyGroup)
        1    0.000    0.000    0.000    0.000 tr_interior_point.py:13(<module>)
        1    0.000    0.000    0.000    0.000 tr_interior_point.py:24(BarrierSubproblem)
        1    0.000    0.000    0.002    0.002 traceback.py:1(<module>)
       24    0.000    0.000    0.001    0.000 traceback.py:200(extract_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
       72    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
       24    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
       96    0.000    0.000    0.001    0.000 traceback.py:282(line)
       96    0.000    0.000    0.000    0.000 traceback.py:289(walk_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:315(StackSummary)
       24    0.000    0.000    0.001    0.000 traceback.py:318(extract)
        1    0.000    0.000    0.000    0.000 traceback.py:437(TracebackException)
        1    0.000    0.000    0.000    0.000 transformations.py:1470(Arcball)
       25    0.000    0.000    0.000    0.000 transformations.py:1649(<genexpr>)
        1    0.000    0.000    0.000    0.000 transformations.py:1798(_import_module)
        1    0.000    0.000    0.128    0.128 transformations.py:189(<module>)
  444/442    0.002    0.000    0.007    0.000 transforms.py:1025(get_points)
        1    0.000    0.000    0.000    0.000 transforms.py:1064(LockableBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1193(Transform)
      567    0.001    0.000    0.007    0.000 transforms.py:1236(__add__)
      982    0.002    0.000    0.005    0.000 transforms.py:126(invalidate)
       52    0.000    0.000    0.000    0.000 transforms.py:1260(_iter_break_from_left_to_right)
